point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
reas-epoch-gpqa-gpt4-0125,0.0201854,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4-0125-preview, Benchmark=GPQA diamond: output 582.9091 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@10.0 +out 583@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4-0613,0.0210829,list_price,2024-06-06,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4-0613, Benchmark=GPQA diamond: output 216.4747 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@30.0 +out 216@60.0 per M (openai sheet 2023-03-14). Date is the price-sheet date: the run started 2025-01-27 but no retained sheet lists this model on that day, so the last published sheet (ending 2024-06-06) is applied. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4-1106,0.0186512,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4-1106-preview, Benchmark=GPQA diamond: output 531.7677 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@10.0 +out 532@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt41,0.00691004,list_price,2025-04-14,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-2025-04-14, Benchmark=GPQA diamond: output 797.3485 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@2.0 +out 797@8.0 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt41mini,0.00171053,list_price,2025-04-14,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-mini-2025-04-14, Benchmark=GPQA diamond: output 1002.6717 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@0.4 +out 1,003@1.6 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt41nano,0.000342912,list_price,2025-04-14,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-nano-2025-04-14, Benchmark=GPQA diamond: output 790.8737 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@0.1 +out 791@0.4 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt45,0.157825,list_price,2025-02-28,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4.5-preview-2025-02-27, Benchmark=GPQA diamond: output 919.3535 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@75.0 +out 919@150.0 per M (openai sheet 2025-02-27). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4o-0513,0.0101537,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-05-13, Benchmark=GPQA diamond: output 588.3737 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@5.0 +out 588@15.0 per M (openai sheet 2024-05-13). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4o-0806,0.00655386,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-08-06, Benchmark=GPQA diamond: output 588.9798 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@2.5 +out 589@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4o-1120,0.00792033,list_price,2025-02-05,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-11-20, Benchmark=GPQA diamond: output 725.6263 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@2.5 +out 726@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4omini,0.000378174,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-mini-2024-07-18, Benchmark=GPQA diamond: output 563.8838 tokens/question reported; input 265.6263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 266@0.15 +out 564@0.6 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt4turbo,0.0196486,list_price,2025-02-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=gpt-4-turbo-2024-04-09, Benchmark=GPQA diamond: output 565.0152 tokens/question reported; input 269.8131 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@10.0 +out 565@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gpt54xhigh,0.0743978,list_price,2026-03-06,16.6162,reported_payment,"Epoch Inspect log, run 2026-03-06; summed sample usage in 385,312@2.5 +cacheread 10,752@0.25 +out 7,578,734@15.0 per M (openai sheet 2026-03-05); total $114.65 / 1541 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 220.1% that this cost excludes. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-gptoss120b,0.00659489,list_price,2025-12-11,16.6162,reported_payment,"Epoch Inspect log, run 2025-12-11; summed sample usage in 126,972@0.15 +out 4,320,887@0.6 per M (together sheet 2025-08-05); total $2.61 / 396 completed samples. Graders excluded. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-grok2,0.00692103,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=grok-2-1212, Benchmark=GPQA diamond: output 639.7879 tokens/question reported; input 261.5758 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 262@2.0 +out 640@10.0 per M (xai sheet 2024-12-12). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-grok3,0.0386497,list_price,2025-05-26,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=grok-3-beta, Benchmark=GPQA diamond: output 2524.3333 tokens/question reported; input 261.5758 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 262@3.0 +out 2,524@15.0 per M (xai sheet 2025-04-09). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-grok3mini,0.00396166,list_price,2025-04-09,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=grok-3-mini-beta_high, Benchmark=GPQA diamond: output 7766.3838 tokens/question reported; input 261.5758 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 262@0.3 +out 7,766@0.5 per M (xai sheet 2025-04-09). Date is the price-sheet date; the hub has since re-run this model/benchmark so the original run date is unknown. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-haiku3,0.000499697,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-haiku-20240307, Benchmark=GPQA diamond: output 345.7525 tokens/question reported; input 270.0253 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.25 +out 346@1.25 per M (anthropic sheet 2024-03-13). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-haiku35,0.00139976,list_price,2025-03-12,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-haiku-20241022, Benchmark=GPQA diamond: output 295.9343 tokens/question reported; input 270.0253 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.8 +out 296@4.0 per M (anthropic sheet 2024-11-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-hermes70b,0.00050065,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Hermes-2-Theta-Llama-3-70B, Benchmark=GPQA diamond: output 286.5707 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.9 +out 287@0.9 per M (together sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama2-70b,0.000675936,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-2-70b-chat-hf, Benchmark=GPQA diamond: output 445.9141 tokens/question reported; input 305.1263 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 305@0.9 +out 446@0.9 per M (together sheet 2023-07-18). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama3-70b,0.000506956,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Meta-Llama-3-70B-Instruct, Benchmark=GPQA diamond: output 306.3788 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.88 +out 306@0.88 per M (together sheet 2024-04-18). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama3-8b,0.000116754,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Meta-Llama-3-8B-Instruct, Benchmark=GPQA diamond: output 378.9242 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.18 +out 379@0.18 per M (together sheet 2024-04-18). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama31-405b,0.00311332,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-405B-Instruct, Benchmark=GPQA diamond: output 619.8131 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@3.5 +out 620@3.5 per M (together sheet 2024-07-23). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama31-70b,0.000833316,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-70B-Instruct, Benchmark=GPQA diamond: output 677.2424 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.88 +out 677@0.88 per M (together sheet 2024-07-23). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama31-8b,0.000236368,list_price,2024-07-23,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-8B-Instruct, Benchmark=GPQA diamond: output 1043.4495 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.18 +out 1,043@0.18 per M (together sheet 2024-07-23). Date is the price-sheet date; the hub has since re-run this model/benchmark so the original run date is unknown. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama32-90b,0.00110139,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.2-90B-Vision-Instruct, Benchmark=GPQA diamond: output 648.1162 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@1.2 +out 648@1.2 per M (together sheet 2024-09-25). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama33-70b,0.000947356,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-3.3-70B-Instruct, Benchmark=GPQA diamond: output 806.8333 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.88 +out 807@0.88 per M (together sheet 2024-12-06). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama4-maverick,0.00082544,list_price,2025-04-08,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-4-Maverick-17B-128E-Instruct-FP8, Benchmark=GPQA diamond: output 885.4343 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.27 +out 885@0.85 per M (together sheet 2025-04-05). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-llama4-scout,0.000595683,list_price,2025-04-08,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Llama-4-Scout-17B-16E-Instruct, Benchmark=GPQA diamond: output 927.3485 tokens/question reported; input 269.7071 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 270@0.18 +out 927@0.59 per M (together sheet 2025-04-05). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-ministral3b,2.91972e-05,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=ministral-3b-2410, Benchmark=GPQA diamond: output 461.6818 tokens/question reported; input 268.2475 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 268@0.04 +out 462@0.04 per M (mistral sheet 2024-10-16). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-ministral8b,7.7501e-05,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=ministral-8b-2410, Benchmark=GPQA diamond: output 506.7626 tokens/question reported; input 268.2475 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 268@0.1 +out 507@0.1 per M (mistral sheet 2024-10-16). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-mistral7b-api,0.000189732,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=open-mistral-7b, Benchmark=GPQA diamond: output 456.8283 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@0.25 +out 457@0.25 per M (mistral sheet 2023-09-27). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-mistral7bv03,0.000195852,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=Mistral-7B-Instruct-v0.3, Benchmark=GPQA diamond: output 481.3081 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@0.25 +out 481@0.25 per M (mistral sheet 2023-09-27). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-mistrallarge2402,0.0112167,list_price,2024-07-23,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2402, Benchmark=GPQA diamond: output 366.6616 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@8.0 +out 367@24.0 per M (mistral sheet 2024-02-26). Date is the price-sheet date: the run started 2025-01-27 but no retained sheet lists this model on that day, so the last published sheet (ending 2024-07-23) is applied. HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-mistrallarge2407,0.00345702,list_price,2025-01-27,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2407, Benchmark=GPQA diamond: output 475.4697 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@2.0 +out 475@6.0 per M (mistral sheet 2024-07-24). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
reas-epoch-gpqa-mistrallarge2411,0.00409684,list_price,2025-02-25,16.6162,reported_payment,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2411, Benchmark=GPQA diamond: output 582.1061 tokens/question reported; input 302.1010 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 302@2.0 +out 582@6.0 per M (mistral sheet 2024-07-24). Date is the run date (Epoch hub Started at). HUMAN: GPQA paper (Rein et al. 2023) Appendix A.4, Non-Expert Validation: $10 base payment per question validated plus $30 bonus for each question answered correctly. Retained agent-work/sources/epoch/gpqa_diamond.csv gives 131/594 non-expert validator attempts correct on the Diamond set, so the mean payment per attempt (the same 594 attempts whose mean duration is human_time) is 10 + 30 x 131/594 = 16.6162."
