point_id,cache_alpha,alpha_basis
agen-tbsci-betalactam-multimodal-transfer-gpt56sol,18.113862076069633,tbscience_hub_trials
agen-tbsci-betalactam-multimodal-transfer-gpt56terra,24.520738343225535,tbscience_hub_trials
agen-tbsci-betalactam-multimodal-transfer-opus5,17.29377023997343,tbscience_hub_trials
agen-tbsci-certified-sparse-regression-fable5,3.258821237669564,tbscience_hub_trials
agen-tbsci-certified-sparse-regression-gpt56sol,156.91836595552698,tbscience_hub_trials
agen-tbsci-cilia-segmentation-fable5,19.82606952960112,tbscience_hub_trials
agen-tbsci-cilia-segmentation-opus5,26.651894855517558,tbscience_hub_trials
agen-tbsci-clinical-metadata-recovery-fable5,28.602770781240704,tbscience_hub_trials
agen-tbsci-clinical-metadata-recovery-glm53,9.60629883261116,tbscience_hub_trials
agen-tbsci-clinical-metadata-recovery-gpt56luna,61.4153303442383,tbscience_hub_trials
agen-tbsci-clinical-metadata-recovery-opus48,16.334843952094626,tbscience_hub_trials
agen-tbsci-clinical-metadata-recovery-opus5,8.03512637731373,tbscience_hub_trials
agen-tbsci-diag-chipseq-gpt56sol,22.817317095392838,tbscience_hub_trials
agen-tbsci-dna-storage-codec-fable5,22.964920865437417,tbscience_hub_trials
agen-tbsci-dna-storage-codec-gpt56sol,38.45336625514403,tbscience_hub_trials
agen-tbsci-dna-storage-codec-opus5,6.394781369556211,tbscience_hub_trials
agen-tbsci-duan-thesis-glm53,49.70166580925369,tbscience_hub_trials
agen-tbsci-duan-thesis-opus5,21.517544218142547,tbscience_hub_trials
agen-tbsci-eeg-erp-recovery-fable5,18.4226544101744,tbscience_hub_trials
agen-tbsci-eeg-erp-recovery-glm53,36.989449003517,tbscience_hub_trials
agen-tbsci-eeg-erp-recovery-gpt56sol,14.987413237060144,tbscience_hub_trials
agen-tbsci-eeg-erp-recovery-kimik3,18.242124572822675,tbscience_hub_trials
agen-tbsci-eeg-erp-recovery-opus5,23.62955310856321,tbscience_hub_trials
agen-tbsci-energy-routing-gpt56sol,357.9870468284227,tbscience_hub_trials
agen-tbsci-energy-routing-opus5,6.133903926646041,tbscience_hub_trials
agen-tbsci-finite-free-stam-gpt56sol,59.02944411989785,tbscience_hub_trials
agen-tbsci-foraging-cognitive-model-opus5,23.805973644382554,tbscience_hub_trials
agen-tbsci-frustrated-heisenberg-nqs-gpt56sol,417.28401565163523,tbscience_hub_trials
agen-tbsci-frustrated-heisenberg-nqs-kimik3,19.99222723895525,tbscience_hub_trials
agen-tbsci-frustrated-heisenberg-nqs-opus48,50.97101995788724,tbscience_hub_trials
agen-tbsci-frustrated-heisenberg-nqs-opus5,2.2522928989108273,tbscience_hub_trials
agen-tbsci-gen-turan-paths-gpt56sol,51.40048486411193,tbscience_hub_trials
agen-tbsci-genomic-model-ranking-gpt56sol,19.395835003837387,tbscience_hub_trials
agen-tbsci-genomic-model-ranking-opus5,15.655734409472165,tbscience_hub_trials
agen-tbsci-geometric-pharmacophore-alignment-fable5,73.33863162714063,tbscience_hub_trials
agen-tbsci-geometric-pharmacophore-alignment-glm53,82.95682518168623,tbscience_hub_trials
agen-tbsci-geometric-pharmacophore-alignment-kimik3,35.051493768932794,tbscience_hub_trials
agen-tbsci-geometric-pharmacophore-alignment-opus48,50.652963974321004,tbscience_hub_trials
agen-tbsci-geometric-pharmacophore-alignment-opus5,14.680075223351482,tbscience_hub_trials
agen-tbsci-guided-wave-localization-grok46,7.413655364607524,tbscience_hub_trials
agen-tbsci-hbv-calibration-1-fable5,4.384680601408395,tbscience_hub_trials
agen-tbsci-hbv-calibration-1-gpt56sol,90.52027876156747,tbscience_hub_trials
agen-tbsci-hbv-calibration-1-grok46,9.670304567685212,tbscience_hub_trials
agen-tbsci-hbv-calibration-1-kimik3,28.61157071083305,tbscience_hub_trials
agen-tbsci-hbv-calibration-1-opus5,3.7156169997937813,tbscience_hub_trials
agen-tbsci-highdim-mediation-debiasing-gpt56sol,46.69273884399011,tbscience_hub_trials
agen-tbsci-highdim-mediation-debiasing-kimik3,15.22643002245269,tbscience_hub_trials
agen-tbsci-hysteretic-aquifer-control-fable5,9.101916140584832,tbscience_hub_trials
agen-tbsci-hysteretic-aquifer-control-opus5,52.84930682420817,tbscience_hub_trials
agen-tbsci-inelastic-constitutive-discovery-opus48,54.32587938523973,tbscience_hub_trials
agen-tbsci-inelastic-constitutive-discovery-opus5,41.266509320919965,tbscience_hub_trials
agen-tbsci-inverse-lithography-gpt56sol,88.97607608997501,tbscience_hub_trials
agen-tbsci-inverse-lithography-opus5,58.96110233786074,tbscience_hub_trials
agen-tbsci-inverse-waveguide-shape-gpt56sol,42.11002558119551,tbscience_hub_trials
agen-tbsci-inverse-waveguide-shape-gpt56terra,42.48471570933133,tbscience_hub_trials
agen-tbsci-inverse-waveguide-shape-opus48,64.9297154770524,tbscience_hub_trials
agen-tbsci-koopman-mfg-id-fable5,22.924206578188112,tbscience_hub_trials
agen-tbsci-koopman-mfg-id-opus5,17.721482358357175,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-fable5,5.778569864975288,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-gpt56sol,215.432624818292,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-gpt56terra,144.68261792005922,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-grok46,10.47261727159983,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-kimik3,18.677564791969804,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-opus48,56.189079227201425,tbscience_hub_trials
agen-tbsci-leaky-bloch-meep-opus5,8.928922823369323,tbscience_hub_trials
agen-tbsci-linked-cell-suppression-gpt56luna,83.20978744699345,tbscience_hub_trials
agen-tbsci-linked-cell-suppression-gpt56sol,100.30132128824184,tbscience_hub_trials
agen-tbsci-linked-cell-suppression-gpt56terra,61.7151229927882,tbscience_hub_trials
agen-tbsci-linked-cell-suppression-opus48,35.93747431892553,tbscience_hub_trials
agen-tbsci-localized-sspd-solver-opus5,34.78538777744235,tbscience_hub_trials
agen-tbsci-masked-spherical-remap-gpt56sol,32.943125562556254,tbscience_hub_trials
agen-tbsci-mendota-ice-phenology-gpt56sol,39.76817923186344,tbscience_hub_trials
agen-tbsci-mendota-ice-phenology-gpt56terra,33.41531228761803,tbscience_hub_trials
agen-tbsci-mendota-ice-phenology-kimik3,19.262046927037925,tbscience_hub_trials
agen-tbsci-mendota-ice-phenology-opus48,22.26795131724051,tbscience_hub_trials
agen-tbsci-mendota-ice-phenology-opus5,27.268741828230194,tbscience_hub_trials
agen-tbsci-microarch-modeling-fable5,10.250055820999043,tbscience_hub_trials
agen-tbsci-microarch-modeling-gpt56luna,39.260240184383974,tbscience_hub_trials
agen-tbsci-microarch-modeling-gpt56sol,78.76297849860538,tbscience_hub_trials
agen-tbsci-microarch-modeling-gpt56terra,26.484987857826184,tbscience_hub_trials
agen-tbsci-microarch-modeling-grok46,14.693449620208035,tbscience_hub_trials
agen-tbsci-microarch-modeling-opus5,3.546040082717854,tbscience_hub_trials
agen-tbsci-mri-harmonization-glm53,63.362391131159036,tbscience_hub_trials
agen-tbsci-mri-harmonization-gpt56terra,25.421726557778122,tbscience_hub_trials
agen-tbsci-mri-harmonization-kimik3,30.211516739202963,tbscience_hub_trials
agen-tbsci-navigation-sensor-calibration-opus5,16.724531932737758,tbscience_hub_trials
agen-tbsci-neo-orbit-determination-fable5,6.909475559000766,tbscience_hub_trials
agen-tbsci-neo-orbit-determination-opus48,11.606563292722141,tbscience_hub_trials
agen-tbsci-noisy-blackbox-optimization-gpt56sol,98.812956542923,tbscience_hub_trials
agen-tbsci-ode-law-discovery-fable5,25.76782960032189,tbscience_hub_trials
agen-tbsci-onsager-ising-lean-fable5,24.88545288058573,tbscience_hub_trials
agen-tbsci-onsager-ising-lean-gpt56sol,71.42404704195796,tbscience_hub_trials
agen-tbsci-protein-active-learning-gpt56sol,39.132857265274644,tbscience_hub_trials
agen-tbsci-protein-active-learning-grok46,14.016661132416958,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-fable5,4.750922087728489,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-glm53,16.016434022683352,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-gpt56sol,58.353681593437464,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-gpt56terra,91.49122959414768,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-kimik3,40.35391124712102,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-opus48,67.22639187444587,tbscience_hub_trials
agen-tbsci-qsm-reconstruction-opus5,25.209406651532234,tbscience_hub_trials
agen-tbsci-rdkit-ic-constraints-gpt56sol,28.091089913593976,tbscience_hub_trials
agen-tbsci-rdkit-ic-constraints-opus5,77.66169957049772,tbscience_hub_trials
agen-tbsci-reactor-safety-control-glm53,52.765675277660584,tbscience_hub_trials
agen-tbsci-reactor-safety-control-grok46,11.242776908257335,tbscience_hub_trials
agen-tbsci-reactor-safety-control-opus48,46.624792691020694,tbscience_hub_trials
agen-tbsci-reactor-safety-control-opus5,62.92876635206263,tbscience_hub_trials
agen-tbsci-regularized-game-proof-fable5,12.672540151419923,tbscience_hub_trials
agen-tbsci-regularized-game-proof-gpt56luna,54.00425341609316,tbscience_hub_trials
agen-tbsci-regularized-game-proof-gpt56sol,65.48777122066774,tbscience_hub_trials
agen-tbsci-regularized-game-proof-gpt56terra,58.17361683978967,tbscience_hub_trials
agen-tbsci-regularized-game-proof-grok46,64.06877587298005,tbscience_hub_trials
agen-tbsci-regularized-game-proof-opus48,31.208809944997075,tbscience_hub_trials
agen-tbsci-regularized-game-proof-opus5,24.05059265728173,tbscience_hub_trials
agen-tbsci-rolling-shutter-oma-fable5,38.75159269591216,tbscience_hub_trials
agen-tbsci-rolling-shutter-oma-gpt56luna,30.738302089154377,tbscience_hub_trials
agen-tbsci-rolling-shutter-oma-opus5,47.99741080959795,tbscience_hub_trials
agen-tbsci-rv-astrometry-fitting-fable5,4.770419385956763,tbscience_hub_trials
agen-tbsci-rv-astrometry-fitting-gpt56sol,47.16936799088224,tbscience_hub_trials
agen-tbsci-rv-astrometry-fitting-opus48,49.82157007919948,tbscience_hub_trials
agen-tbsci-rv-astrometry-fitting-opus5,52.91246604393188,tbscience_hub_trials
agen-tbsci-small-area-equivalence-gpt56sol,81.2559582300353,tbscience_hub_trials
agen-tbsci-small-area-equivalence-gpt56terra,93.77541391813376,tbscience_hub_trials
agen-tbsci-sparse-network-assimilation-fable5,8.448347719403227,tbscience_hub_trials
agen-tbsci-sparse-network-assimilation-kimik3,17.927021119603502,tbscience_hub_trials
agen-tbsci-sparse-network-assimilation-opus5,8.323502585087564,tbscience_hub_trials
agen-tbsci-spatial-cell-annotation-grok46,6.679829818758006,tbscience_hub_trials
agen-tbsci-spin-glass-groundstate-glm53,74.25164340630037,tbscience_hub_trials
agen-tbsci-spin-glass-groundstate-gpt56sol,166.8451264250953,tbscience_hub_trials
agen-tbsci-spin-glass-groundstate-grok46,51.44943135452282,tbscience_hub_trials
agen-tbsci-spin-glass-groundstate-opus48,2.3307934563682124,tbscience_hub_trials
agen-tbsci-spin-glass-groundstate-opus5,100.76587001840088,tbscience_hub_trials
agen-tbsci-stacking-disorder-diffraction-glm53,76.33448143353237,tbscience_hub_trials
agen-tbsci-stacking-disorder-diffraction-gpt56sol,50.05982295414152,tbscience_hub_trials
agen-tbsci-stacking-disorder-diffraction-gpt56terra,32.712276905005055,tbscience_hub_trials
agen-tbsci-stacking-disorder-diffraction-grok46,23.505671311068085,tbscience_hub_trials
agen-tbsci-stacking-disorder-diffraction-opus5,77.07240456078839,tbscience_hub_trials
agen-tbsci-stereo-dem-icesat2-fable5,9.353160218598065,tbscience_hub_trials
agen-tbsci-stereo-dem-icesat2-gpt56sol,87.68757091206147,tbscience_hub_trials
agen-tbsci-stereo-dem-icesat2-opus5,10.049337195997024,tbscience_hub_trials
agen-tbsci-symbolic-regression-fable5,17.855495651901084,tbscience_hub_trials
agen-tbsci-symbolic-regression-glm53,43.15758567450109,tbscience_hub_trials
agen-tbsci-symbolic-regression-opus5,15.490313118220888,tbscience_hub_trials
agen-tbsci-traffic-flux-inversion-fable5,5.096003072194715,tbscience_hub_trials
agen-tbsci-traffic-flux-inversion-glm53,74.9789071296914,tbscience_hub_trials
agen-tbsci-traffic-flux-inversion-opus5,82.48913595269558,tbscience_hub_trials
agen-tbsci-tumor-immune-interface-gpt56sol,30.28561911798549,tbscience_hub_trials
agen-tbsci-virtual-baseline-localization-gpt56sol,32.45017021213337,tbscience_hub_trials
game-ksp-ladder1-grok45,9.30855389292512,vals_ksp_donor
game-ksp-ladder1-grok46,22.29152311436111,vals_ksp_donor
game-ksp-ladder2-gpt55,17.3239,vals_ksp_donor
game-ksp-ladder3-gpt56sol,12.504998373516296,vals_ksp_donor
game-ksp-ladder3-opus48,7.724804259178312,vals_ksp_donor
game-ksp-ladder4-opus5max,11.78968321902999,vals_ksp_donor
reas-erdos1-astra,6.9982648930017355,fme_readme_counters
reas-erdos74-astra,5.441640378548896,fme_readme_counters
reas-erdos126-astra,6.166617254669434,fme_readme_counters
reas-erdos548-astra,8.194343727338651,fme_readme_counters
reas-erdos571-astra,10.206896551724139,fme_readme_counters
