file,point_id,model_id,ai_cost_date,ai_cost_usd,price_window,input_rate_usd_per_m,cache_write_rate_usd_per_m,uncached_input_tokens,input_rate_term_usd,max_understatement_usd,max_understatement_pct,exact_repriced_usd,write_counter,basis
candidates/ale-bench/points.csv,agen-alebench-short-terra56max,gpt-5-6-terra,2026-09-08,14.451094434782608,2026-07-30..open,2.00,2.50,7555,0.015110,0.003777,0.0261,—,absent,"ALE-Bench leaderboard input minus the cache reads inverted from its billed cost, times 15 samples"
candidates/ale-bench/points.csv,agen-alebench-short-astra6max,gpt-6-astra,2026-09-08,42.25161815217391,2026-09-03..open,10.00,12.50,8511,0.085108,0.021277,0.0504,—,absent,"ALE-Bench leaderboard input minus the cache reads inverted from its billed cost, times 15 samples"
candidates/ale-bench/points.csv,agen-alebench-short-o3high,o3-2025-04-16,2026-09-08,1.5789300000000002,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/ale-bench/points.csv,agen-alebench-short-o4minihigh,o4-mini-2025-04-16,2026-09-08,0.7729927173913044,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-gpt41-l1,gpt-4.1-2025-04-14,2025-04-14,0.08141309433962264,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-gpt41-l2,gpt-4.1-2025-04-14,2025-04-14,0.12654523255813954,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-gpt5-l1,gpt-5,2025-09-26,0.20092884905660377,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-gpt5-l2,gpt-5,2025-09-26,0.20979168604651163,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-gpt5-l3,gpt-5,2025-09-26,0.2853192788461538,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o3minilow-l1,o3-mini-2025-01-31,2025-04-14,0.028585688679245283,2025-01-31..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o3minihigh-l1,o3-mini-2025-01-31,2025-04-14,0.07154738490566039,2025-01-31..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o3minihigh-l2,o3-mini-2025-01-31,2025-04-14,0.08169902558139537,2025-01-31..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minihigh-l1,o4-mini-2025-04-16,2025-04-20,0.17001703773584906,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minihigh-l2,o4-mini-2025-04-16,2025-04-20,0.1266511604651163,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minihigh-l3,o4-mini-2025-04-16,2025-04-20,0.15168420384615386,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minilow-l1,o4-mini-2025-04-16,2025-04-23,0.1725187075471698,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minilow-l2,o4-mini-2025-04-16,2025-04-23,0.1622113593023256,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-hal-o4minilow-l3,o4-mini-2025-04-16,2025-04-23,0.22496434230769233,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt41-l1,gpt-4.1-2025-04-14,2025-04-17,0.1253216153846154,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt41-l2,gpt-4.1-2025-04-14,2025-04-17,0.21401188372093022,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt41-l3,gpt-4.1-2025-04-14,2025-04-17,0.238658,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt5-l1,gpt-5,2025-08-09,0.47513604716981134,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt5-l2,gpt-5,2025-08-09,1.026592125,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-gpt5-l3,gpt-5,2025-08-09,2.1326340096153844,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-o4minihigh-l1,o4-mini-2025-04-16,2025-04-18,0.4100449245283019,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-o4minihigh-l2,o4-mini-2025-04-16,2025-04-18,0.47956364883720937,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-o4minihigh-l3,o4-mini-2025-04-16,2025-04-18,0.638036976923077,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-o4minilow-l1,o4-mini-2025-04-16,2025-04-17,0.19259280192307696,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/gaia/points.csv,agen-gaia-odr-o4minilow-l2,o4-mini-2025-04-16,2025-04-17,0.18809634186046512,2025-04-16..open,1.10,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt56luna,gpt-5-6-luna,2026-09-13,0.01689,2026-07-30..open,0.20,0.25,5862,0.001172,0.000293,1.7355,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt56sol,gpt-5-6-sol,2026-09-13,0.17060,2026-08-21..open,4.00,5.00,7231,0.028923,0.007231,4.2384,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt56sol-xhigh,gpt-5-6-sol-xhigh,2026-09-13,0.11992,2026-08-21..open,4.00,5.00,5452,0.021807,0.005452,4.5462,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt56terra,gpt-5-6-terra,2026-09-13,0.18120,2026-07-30..open,2.00,2.50,11584,0.023168,0.005792,3.1964,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt6astra,gpt-6-astra,2026-09-13,0.37415,2026-09-03..open,10.00,12.50,8362,0.083615,0.020904,5.5870,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt6astra-high,gpt-6-astra-high,2026-09-13,0.19766,2026-09-03..open,10.00,12.50,5537,0.055373,0.013843,7.0036,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/terminal-bench/points.csv,agen-tbench21-aa-gpt6astra-medium,gpt-6-astra-medium,2026-09-13,0.13705,2026-09-03..open,10.00,12.50,4208,0.042080,0.010520,7.6760,—,absent,"Artificial Analysis input minus cacheableInput, divided by 267 trials"
candidates/textquests/points.csv,game-textquests-clues-o3,o3-2025-04-16,2025-07-31,367.80,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt41-lt15m,gpt-4.1-2025-04-14,2026-02-08,0.302103,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51codex-lt15m,gpt-5.1-2025-11-13,2026-02-17,0.285952,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51codex-15m1h,gpt-5.1-2025-11-13,2026-02-17,0.438097,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51high-lt15m,gpt-5.1-2025-11-13,2026-02-18,0.909101,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51high-15m1h,gpt-5.1-2025-11-13,2026-02-18,1.36182,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt52high-lt15m,gpt-5.2-2025-12-11,2026-02-12,0.914089,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt52high-15m1h,gpt-5.2-2025-12-11,2026-02-12,1.48835,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt53codex-lt15m,gpt-5-3-codex,2026-02-25,0.386755,2026-02-05..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt53codex-15m1h,gpt-5-3-codex,2026-02-25,0.62672,2026-02-05..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt54high-lt15m,gpt-5.4-2026-03-05,2026-03-06,0.450485,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt54high-15m1h,gpt-5.4-2026-03-05,2026-03-06,0.844715,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt54high-1h4h,gpt-5.4-2026-03-05,2026-03-06,1.81131,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5high-lt15m,gpt-5,2026-02-06,0.775185,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5high-15m1h,gpt-5,2026-02-06,1.06062,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5med-lt15m,gpt-5,2026-02-05,0.445932,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5med-15m1h,gpt-5,2026-02-05,0.63218,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5mini-lt15m,gpt-5-mini-2025-08-07,2026-02-01,0.0776673,2025-08-07..open,0.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5mini-15m1h,gpt-5-mini-2025-08-07,2026-02-01,0.107942,2025-08-07..open,0.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-o3med-lt15m,o3-2025-04-16,2026-02-12,2.40777,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-o3med-15m1h,o3-2025-04-16,2026-02-12,2.75664,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt4o1120-lt15m,gpt-4o-2024-11-20,2026-02-11,0.729105,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51codex-gt4h,gpt-5.1-2025-11-13,2026-02-17,0.838256,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt52high-gt4h,gpt-5.2-2025-12-11,2026-02-12,2.85163,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt53codex-1h4h,gpt-5-3-codex,2026-02-25,1.26776,2026-02-05..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt53codex-gt4h,gpt-5-3-codex,2026-02-25,1.1977,2026-02-05..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt54high-gt4h,gpt-5.4-2026-03-05,2026-03-06,2.30525,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5high-gt4h,gpt-5,2026-02-06,0.672982,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt41-15m1h,gpt-4.1-2025-04-14,2026-02-08,0.624059,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt41-1h4h,gpt-4.1-2025-04-14,2026-02-08,0.550543,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt41-gt4h,gpt-4.1-2025-04-14,2026-02-08,0.638007,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt4o1120-15m1h,gpt-4o-2024-11-20,2026-02-11,1.37698,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt4o1120-1h4h,gpt-4o-2024-11-20,2026-02-11,0.87542,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt4o1120-gt4h,gpt-4o-2024-11-20,2026-02-11,0.240179,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51codex-1h4h,gpt-5.1-2025-11-13,2026-02-17,0.801396,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51high-1h4h,gpt-5.1-2025-11-13,2026-02-18,2.01521,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt51high-gt4h,gpt-5.1-2025-11-13,2026-02-18,1.33933,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt52high-1h4h,gpt-5.2-2025-12-11,2026-02-12,3.46755,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5high-1h4h,gpt-5,2026-02-06,1.82874,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5med-1h4h,gpt-5,2026-02-05,0.934846,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5med-gt4h,gpt-5,2026-02-05,0.726611,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5mini-1h4h,gpt-5-mini-2025-08-07,2026-02-01,0.143034,2025-08-07..open,0.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-gpt5mini-gt4h,gpt-5-mini-2025-08-07,2026-02-01,0.145162,2025-08-07..open,0.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-o3med-1h4h,o3-2025-04-16,2026-02-12,4.6092,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,agen-epoch-swebench-o3med-gt4h,o3-2025-04-16,2026-02-12,1.21343,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,game-balrog-crafter-gpt5minimal,gpt-5,2025-08-19,0.563244,2025-08-07..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,work-apex-agents-gpt55,gpt-5-5,2026-09-13,3.11135,2026-04-23..open,5.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,work-apex-agents-gpt54,gpt-5.4-2026-03-05,2026-09-13,2.45485,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/cost/claude-rows-backfill.csv,work-apex-agents-gpt56terra,gpt-5-6-terra,2026-09-13,2.12637,2026-07-30..open,2.00,2.50,959389,1.918778,0.479695,22.5593,—,absent,"Artificial Analysis gross input divided by 452 tasks; cacheableInput null, so the whole counter is the uncached term"
research/cost/claude-rows-backfill.csv,work-apex-agents-gpt56luna,gpt-5-6-luna,2026-09-13,0.242495,2026-07-30..open,0.20,0.25,1113342,0.222668,0.055667,22.9560,—,absent,"Artificial Analysis gross input divided by 452 tasks; cacheableInput null, so the whole counter is the uncached term"
research/codex-cost-backfill.csv,agen-epoch-swebench-gpt41,gpt-4.1-2025-04-14,2026-02-09,0.49445,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,agen-epoch-swebench-gpt51high,gpt-5.1-2025-11-13,2026-02-18,1.24533,2025-11-13..open,1.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,agen-epoch-swebench-gpt52high,gpt-5.2-2025-12-11,2026-02-12,1.44905,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,agen-epoch-swebench-gpt53codex,gpt-5-3-codex,2026-02-25,0.594165,2026-02-05..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,agen-epoch-swebench-gpt5mini,gpt-5-mini-2025-08-07,2026-02-01,0.0996461,2025-08-07..open,0.25,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,agen-epoch-swebench-o3med,o3-2025-04-16,2026-02-12,2.77524,2025-06-10..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,cyber-lyptus-keygenme-gpt4o,gpt-4o-2024-08-06,2026-03-27,0.05306,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,cyber-lyptus-kill-pcap-gpt4o,gpt-4o-2024-08-06,2026-03-27,0.167,2024-10-01..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,lang-epoch-simpleqa-gpt52xhigh,gpt-5.2-2025-12-11,2025-12-11,0.0943469,2025-12-11..open,1.75,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,lang-epoch-simpleqa-gpt54xhigh,gpt-5.4-2026-03-05,2026-03-06,0.0734508,2026-03-05..open,2.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt35-0125,gpt-3.5-turbo-0125,2025-01-27,0.000297869,2024-01-25..open,0.50,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt35-1106,gpt-3.5-turbo-1106,2025-01-27,0.000465763,2023-11-06..open,1.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt4-0125,gpt-4-0125-preview,2025-01-27,0.0201854,2023-11-06..open,10.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt4-0613,gpt-4-0613,2024-06-06,0.0210829,2023-03-14..2024-06-06,30.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt4-1106,gpt-4-1106-preview,2025-01-27,0.0186512,2023-11-06..open,10.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
research/codex-cost-backfill.csv,reas-epoch-gpqa-gpt41,gpt-4.1-2025-04-14,2025-04-14,0.00691004,2025-04-14..open,2.00,—,—,—,0,0,—,not_charged,"model predates the 2026-07-09 cache-write charge; OpenAI prints ""-"" in the Cache writes column for it"
